Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
4/14/2020,2020,4,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.034647000000000004,0.039,10,36,0.2,0.2,0,2,-0.133333,0,17,0,2.795833,6.1,20,6
4/15/2020,2020,4,15,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032412,0.044,10,41,0.2,0.2,0,2,-0.029167,1.4,23,1,4.383333,14.4,23,13
4/16/2020,2020,4,16,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044706,0.049,10,45,0.2,0.2,0,2,0.475,2.6,8,3,9.57,23.5,7,22
4/17/2020,2020,4,17,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.030118,0.042,9,39,0.2,0.2,0,2,-0.125,0,0,0,9.220833,16.9,7,15
4/18/2020,2020,4,18,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023,0.029,10,27,0.2125,0.3,16,3,-0.256522,-0.1,13,0,5.308333,10.5,0,9
4/19/2020,2020,4,19,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021364,0.027000000000000003,11,25,0.233333,0.4,21,5,-0.241667,-0.1,20,0,6.713636,15.6,23,14
4/21/2020,2020,4,21,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.039615,0.049,11,45,0.204167,0.3,11,3,-0.083333,0.3,14,0,8.179167,15.4,5,14
4/22/2020,2020,4,22,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021235,0.026,9,24,0.208333,0.3,15,3,-0.25,-0.2,0,0,7.616667,15,6,14
4/23/2020,2020,4,23,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032941000000000005,0.053,10,49,0.229167,0.4,23,5,-0.175,0,17,0,8.141667,16.5,21,15
4/24/2020,2020,4,24,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.039294,0.05,10,46,0.266667,0.4,0,5,-0.091667,0,2,0,14.460870000000002,36.3,2,34
4/25/2020,2020,4,25,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.026765,0.04,9,37,0.2125,0.3,1,3,-0.030435,0.1,10,0,8.070833,22.3,4,21
4/26/2020,2020,4,26,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.046294,0.055,11,51,0.233333,0.3,1,3,-0.029167,0.4,18,0,5.95,11.8,3,10
4/27/2020,2020,4,27,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044118,0.049,8,45,0.2,0.2,0,2,-0.054167,0.2,10,0,9.320833,20.4,7,19
4/28/2020,2020,4,28,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021059,0.031,23,29,0.17916700000000002,0.2,0,2,-0.291667,-0.1,0,0,8.016667,15.7,7,14
4/29/2020,2020,4,29,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.035176,0.049,12,45,0.2,0.2,0,2,-0.370833,-0.3,9,0,10.295833,28.8,9,26
4/30/2020,2020,4,30,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.041765,0.056,11,54,0.2625,0.4,7,5,-0.275,0,6,0,12.7375,33.5,7,31
5/1/2020,2020,5,1,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044412,0.051,10,47,0.216667,0.3,7,3,-0.275,0,9,0,12.95,34,5,32
5/2/2020,2020,5,2,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.041706,0.047,8,44,0.191667,0.2,0,2,-0.331818,-0.1,21,0,6.841667,21,5,20
5/3/2020,2020,5,3,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.036118,0.045,8,42,0.1125,0.2,0,2,-0.125,0,14,0,4.320833,11.4,5,10
5/4/2020,2020,5,4,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.028824,0.036000000000000004,11,33,0.191667,0.2,0,2,-0.133333,0,15,0,7.058333,12.9,6,11
5/5/2020,2020,5,5,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.035706,0.049,11,45,0.220833,0.3,19,3,-0.066667,0,0,0,8.5375,20.4,7,19
5/6/2020,2020,5,6,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.034824,0.05,10,46,0.2,0.2,0,2,-0.025,0.3,16,0,7.0578949999999985,23,22,22
5/7/2020,2020,5,7,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.051059,0.054000000000000006,9,50,0.275,0.4,5,5,0.016666999999999998,0.4,13,0,14.283333,42.5,7,40
5/8/2020,2020,5,8,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032294,0.037000000000000005,15,34,0.2,0.2,0,2,-0.05,0.2,12,0,4.989474,16.3,7,15
5/9/2020,2020,5,9,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.035647000000000005,0.043,8,40,0.2,0.2,0,2,-0.017391,0.1,13,0,2.75,5.7,22,5
5/10/2020,2020,5,10,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.042529,0.053,12,49,0.2,0.2,0,2,-0.083333,0.2,18,0,4.609091,11.2,23,10
5/11/2020,2020,5,11,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.045706,0.052000000000000005,11,48,0.2,0.2,0,2,0.152174,2.3,8,3,10.469565,24.2,7,23
5/13/2020,2020,5,13,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.033353,0.038,9,35,0.1375,0.2,16,2,-0.191667,0,20,0,9.279167,22.4,7,21
5/14/2020,2020,5,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.034882,0.044,15,41,0.138889,0.2,8,2,-0.154545,0,15,0,8.391667,17.4,7,16
5/18/2020,2020,5,18,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.046571,0.071,10,101,0.391667,0.7,6,8,0.379167,3.8,19,4,16.245832999999998,30.6,5,28
5/19/2020,2020,5,19,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023824,0.035,8,32,0.2,0.2,0,2,-0.075,0,4,0,10.416667,27.4,5,25
5/20/2020,2020,5,20,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.025765,0.032,10,30,0.2,0.2,0,2,-0.113043,0,8,0,8.856522,22,8,21
5/21/2020,2020,5,21,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.03,0.034,9,31,0.17916700000000002,0.2,0,2,-0.154167,0,8,0,8.875,15.1,5,14
5/22/2020,2020,5,22,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.020059,0.024,10,22,0.1,0.1,0,1,-0.191667,-0.1,2,0,6.170833,10.1,8,9
5/23/2020,2020,5,23,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021765,0.026,10,24,0.1,0.1,0,1,-0.195652,-0.1,8,0,4.720833,7.4,13,7
5/24/2020,2020,5,24,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.033118,0.04,17,37,0.1,0.1,0,1,-0.275,-0.2,1,0,4.581818,11.4,20,10
5/25/2020,2020,5,25,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.038412,0.046,10,43,0.125,0.2,18,2,-0.291667,-0.1,13,0,5.7125,12,6,11
5/26/2020,2020,5,26,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032529,0.048,11,44,0.191667,0.3,23,3,-0.2625,0,13,0,9.4,21.1,6,20
5/27/2020,2020,5,27,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.034706,0.045,11,42,0.270833,0.4,5,5,-0.145833,0.4,14,0,15.783333,43.6,6,41
5/28/2020,2020,5,28,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.022294,0.033,8,31,0.225,0.3,7,3,-0.2,-0.1,6,0,15.366667,28.1,7,26
5/29/2020,2020,5,29,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.034235,0.043,9,40,0.2125,0.3,6,3,-0.2125,-0.1,2,0,7.2875,26,7,25
5/30/2020,2020,5,30,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.038059,0.05,10,46,0.2,0.2,0,2,-0.2,0,21,0,5.354167,14.6,22,13
5/31/2020,2020,5,31,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.027529,0.045,8,42,0.2,0.2,0,2,-0.008333,0.2,11,0,9.425,23.2,23,22
6/1/2020,2020,6,1,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032706,0.05,11,46,0.2375,0.3,1,3,0.008333,0.1,2,0,9.658333,23.2,0,22
6/2/2020,2020,6,2,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044471,0.061,10,71,0.2375,0.3,3,3,0.058333,0.2,11,0,9.74,15.2,7,14
6/3/2020,2020,6,3,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.017353,0.024,7,22,0.211111,0.3,10,3,0.052381,0.8,11,0,11.445833,22.3,4,21
6/4/2020,2020,6,4,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015765,0.024,9,22,0.166667,0.2,5,2,0.020833,0.2,20,0,9.379167,18.2,6,17
6/5/2020,2020,6,5,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.022882,0.036000000000000004,10,33,0.14166700000000002,0.2,5,2,0,0.1,13,0,8.943478,17.4,7,16
6/6/2020,2020,6,6,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023176,0.038,9,35,0.216667,0.3,5,3,-0.026087,0.1,2,0,7.704167,20,6,19
6/7/2020,2020,6,7,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018235,0.025,9,23,0.1625,0.3,0,3,-0.275,-0.1,20,0,2.854545,6.4,6,6
6/8/2020,2020,6,8,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023412,0.033,10,31,0.216667,0.3,7,3,-0.283333,-0.2,0,0,10.733333,17.9,1,16
6/9/2020,2020,6,9,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018824,0.026,9,24,0.1,0.1,0,1,-0.291667,-0.1,19,0,5.575,9.5,10,8
6/10/2020,2020,6,10,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.030118,0.05,11,46,0.129167,0.3,22,3,-0.1125,0,9,0,8.3375,35.3,23,33
6/11/2020,2020,6,11,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.036588,0.047,9,44,0.258333,0.4,0,5,-0.070833,0,0,0,9.508333,35.3,0,33
6/12/2020,2020,6,12,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.045706,0.055,9,51,0.17916700000000002,0.2,0,2,-0.026087,0,4,0,5.382609,18,6,17
6/13/2020,2020,6,13,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.042294,0.056,11,54,0.17916700000000002,0.3,8,3,0.013043,0.2,21,0,5.3125,17.4,23,16
6/14/2020,2020,6,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.038882,0.061,8,71,0.275,0.4,2,5,0.358333,2.6,9,3,8.277273,23.6,0,22
6/15/2020,2020,6,15,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.032412,0.038,9,35,0.104167,0.2,0,2,-0.045833,0.2,15,0,6.666667,11.2,5,10
6/16/2020,2020,6,16,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.047647,0.059,9,64,0.204167,0.3,7,3,0,0.4,14,0,10.3875,20.7,6,19
6/17/2020,2020,6,17,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.041882,0.048,9,44,0.2,0.2,0,2,-0.104167,0,6,0,11.216667,25.5,6,24
6/18/2020,2020,6,18,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.031941000000000004,0.042,9,39,0.183333,0.2,0,2,-0.041667,0.4,3,0,10.15,22.5,9,21
6/19/2020,2020,6,19,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024529,0.031,9,29,0.1,0.1,0,1,-0.156522,0,10,0,8.317391,15.3,5,14
6/20/2020,2020,6,20,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.016353,0.024,7,22,0.129167,0.2,8,2,-0.208696,0,6,0,6.2375,12.1,15,11
6/21/2020,2020,6,21,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014588,0.019,8,18,0.1,0.1,0,1,-0.116667,0,10,0,3.654545,7.1,20,7
6/22/2020,2020,6,22,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.012235,0.02,11,19,0.175,0.3,19,3,-0.091667,0.1,20,0,14.225,32.5,21,30
6/23/2020,2020,6,23,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024824,0.028,15,26,0.183333,0.3,0,3,0.041667,0.6,8,0,10.491667,24.3,0,23
6/24/2020,2020,6,24,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.028176,0.034,9,31,0.1625,0.2,9,2,0.4625,4.7,12,6,8.704167,14.7,6,13
6/25/2020,2020,6,25,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018176,0.022,11,20,0.1625,0.2,8,2,-0.208333,0.1,12,0,9.716667,24.4,9,23
6/26/2020,2020,6,26,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.012294,0.014,10,13,0.15,0.2,10,2,-0.254167,0,20,0,6.745833,10.2,14,9
6/27/2020,2020,6,27,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013412,0.016,8,15,0.1,0.1,0,1,-0.218182,-0.1,0,0,4.408333,8.4,6,8
6/28/2020,2020,6,28,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014529,0.019,8,18,0.1,0.1,0,1,-0.2875,0,20,0,3.205,5.8,6,5
6/29/2020,2020,6,29,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013867,0.017,9,16,0.1,0.1,0,1,-0.429167,-0.2,20,0,6.2125,12.1,5,11
6/30/2020,2020,6,30,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015941,0.02,8,19,0.1,0.1,0,1,-0.383333,0,20,0,6.104167,12,21,11
7/1/2020,2020,7,1,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014176,0.019,10,18,0.1,0.1,0,1,-0.329167,-0.1,13,0,5.283333,9.7,22,8
7/2/2020,2020,7,2,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018235,0.027000000000000003,10,25,0.17083299999999998,0.2,7,2,-0.2,0.5,16,0,6.056522,10,6,9
7/3/2020,2020,7,3,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024588,0.036000000000000004,11,33,0.166667,0.2,0,2,-0.333333,-0.1,3,0,6.141667,11.9,6,10
7/4/2020,2020,7,4,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.027294,0.043,11,40,0.183333,0.2,0,2,0.017391,1.5,17,1,5.408333,11.7,0,10
7/5/2020,2020,7,5,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.020529,0.031,10,29,0.108333,0.2,0,2,0.3375,2.1,10,3,3.472727,6.1,18,6
7/6/2020,2020,7,6,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.012529,0.016,10,15,0.108333,0.2,12,2,-0.179167,0.1,9,0,5.170833,9.6,6,8
7/7/2020,2020,7,7,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.011294,0.014,10,13,0.1,0.1,0,1,-0.266667,-0.1,20,0,5.5625,10.5,10,9
7/8/2020,2020,7,8,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013765,0.017,9,16,0.125,0.2,9,2,-0.1625,0,15,0,5.25,9.1,9,8
7/9/2020,2020,7,9,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014118,0.021,8,19,0.108333,0.2,11,2,-0.3,-0.1,20,0,6.0625,8.4,12,8
7/10/2020,2020,7,10,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015706,0.026,10,24,0.129167,0.2,7,2,-0.220833,0.1,20,0,6.125,10.9,6,9
7/11/2020,2020,7,11,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018882,0.033,10,31,0.1,0.1,0,1,0.017391,1.5,16,1,4.366667,6.7,5,6
7/12/2020,2020,7,12,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.019588,0.031,11,29,0.116667,0.2,20,2,0.016666999999999998,1.6,18,1,3.795455000000001,9.5,20,8
7/13/2020,2020,7,13,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018118,0.031,10,29,0.1125,0.2,0,2,-0.069565,1.6,12,1,5.082609,8.7,5,8
7/14/2020,2020,7,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015176,0.021,10,19,0.13333299999999998,0.2,6,2,-0.325,-0.1,13,0,5.391667,9.7,5,8
7/15/2020,2020,7,15,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015529,0.021,10,19,0.125,0.2,8,2,-0.325,0,12,0,6.0625,11.3,7,10
7/16/2020,2020,7,16,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.019647,0.034,10,31,0.158333,0.2,6,2,-0.05,1.6,14,1,7.583333,14,6,13
7/17/2020,2020,7,17,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024588,0.033,12,31,0.13333299999999998,0.2,7,2,-0.404167,-0.3,14,0,8.8,20.7,11,19
7/18/2020,2020,7,18,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023235,0.028,9,26,0.108333,0.2,11,2,-0.386957,0,20,0,5.779167,13,5,12
7/19/2020,2020,7,19,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.030765,0.043,10,40,0.13333299999999998,0.2,0,2,-0.1625,0,12,0,5.313636,14.9,6,13
7/20/2020,2020,7,20,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021529,0.027000000000000003,9,25,0.120833,0.2,8,2,-0.241667,0,20,0,6.6,11.4,14,10
7/21/2020,2020,7,21,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.017647,0.025,12,23,0.13333299999999998,0.2,12,2,-0.2125,0,20,0,9.670833,17.9,11,16
7/22/2020,2020,7,22,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014235,0.021,9,19,0.1375,0.2,7,2,-0.204167,0,20,0,9.2125,12.5,9,11
7/23/2020,2020,7,23,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.020786,0.032,10,30,0.145833,0.2,5,2,-0.166667,0,20,0,5.5375,12.2,2,11
7/24/2020,2020,7,24,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.022706,0.028,9,26,0.116667,0.2,0,2,-0.179167,0,20,0,4,7,0,7
7/25/2020,2020,7,25,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.017765,0.023,10,21,0.1,0.1,0,1,-0.222727,0,13,0,4.875,12.1,20,11
7/26/2020,2020,7,26,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.022353,0.028,10,26,0.1,0.1,0,1,-0.466667,-0.2,20,0,4.48,8.7,6,8
7/27/2020,2020,7,27,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.023,0.037000000000000005,9,34,0.1,0.1,0,1,-0.31,0,14,0,6.1227269999999985,12.5,15,11
7/28/2020,2020,7,28,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013765,0.018000000000000002,11,17,0.166667,0.2,6,2,-0.07619,0.1,10,0,11.9625,19.4,12,18
7/29/2020,2020,7,29,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.010529,0.016,7,15,0.2,0.2,0,2,-0.004167,0.2,17,0,11.5625,19.1,12,18
7/30/2020,2020,7,30,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.012647,0.017,10,16,0.13333299999999998,0.2,0,2,-0.1125,0,0,0,5.483333,11.5,7,10
7/31/2020,2020,7,31,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015235,0.022,10,20,0.116667,0.2,20,2,0.17916700000000002,1.6,15,1,6.933333,10.1,8,9
8/1/2020,2020,8,1,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021765,0.037000000000000005,11,34,0.216667,0.3,20,3,-0.147826,-0.1,0,0,10.1625,18.3,21,17
8/2/2020,2020,8,2,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.056667,0.066,12,87,0.32105300000000003,0.5,7,6,-0.127778,0.1,15,0,8.54375,21.3,7,20
8/3/2020,2020,8,3,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.039059,0.062,11,74,0.2,0.2,14,2,-0.24,-0.1,15,0,7.2,11,21,10
8/4/2020,2020,8,4,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021222,0.031,15,29,0.207692,0.3,8,3,-0.13125,0.4,17,0,13.89375,27.3,8,25
8/5/2020,2020,8,5,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.031588,0.043,11,40,0.225,0.3,7,3,0.121739,2.3,10,3,10.178947,20.2,5,19
8/6/2020,2020,8,6,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.033235,0.043,10,40,0.229167,0.3,7,3,-0.229167,-0.1,7,0,13.21,30.9,7,28
8/7/2020,2020,8,7,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.042588,0.051,14,47,0.233333,0.3,6,3,-0.213043,0,20,0,11.566667,25.6,6,24
8/8/2020,2020,8,8,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.020529,0.032,7,30,0.195833,0.3,5,3,-0.145455,0,12,0,7.341667,21.1,5,20
8/9/2020,2020,8,9,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.016235,0.022,8,20,0.1,0.1,0,1,-0.375,-0.3,12,0,3.190909,5.3,7,5
8/10/2020,2020,8,10,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014176,0.02,9,19,0.1125,0.2,10,2,-0.413043,-0.1,10,0,7.043478,15.5,6,14
8/11/2020,2020,8,11,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.016118,0.022,10,20,0.1,0.1,0,1,-0.466667,-0.2,20,0,6.7625,13,5,12
8/12/2020,2020,8,12,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013706,0.025,10,23,0.13333299999999998,0.2,6,2,-0.379167,0,13,0,7.563636,14,5,13
8/13/2020,2020,8,13,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014294,0.025,10,23,0.1625,0.3,7,3,-0.3625,-0.2,20,0,7.816667,19.3,18,18
8/14/2020,2020,8,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015,0.026,10,24,0.129167,0.2,6,2,-0.020833,2.6,12,3,6.9375,9.5,6,8
8/15/2020,2020,8,15,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021765,0.037000000000000005,10,34,0.1,0.1,0,1,0.322727,3.7,14,4,4.925,8,18,8
8/16/2020,2020,8,16,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.035294,0.056,11,54,0.1,0.1,0,1,-0.2375,0.5,16,0,4.663636,10.3,19,9
8/17/2020,2020,8,17,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.035824,0.058,11,61,0.154167,0.2,11,2,-0.204167,0,11,0,12.616667,32,9,30
8/18/2020,2020,8,18,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.052765,0.072,10,105,0.2375,0.3,1,3,0.069565,2.2,10,3,12.108696,20.6,0,19
8/19/2020,2020,8,19,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.031647,0.056,9,54,0.204167,0.3,6,3,-0.229167,0,10,0,12.8,33.8,5,31
8/20/2020,2020,8,20,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044294,0.061,9,71,0.1875,0.2,0,2,-0.129167,0.7,10,0,10.641667,26.7,8,25
8/21/2020,2020,8,21,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.044941,0.071,9,101,0.233333,0.3,6,3,0.095833,1.1,17,1,15.841667,25.2,5,24
8/22/2020,2020,8,22,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.030235,0.057,8,58,0.241667,0.5,22,6,0.390909,8.4,14,11,16.983333,35.3,20,33
8/23/2020,2020,8,23,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.043765,0.058,10,61,0.333333,0.6,0,7,-0.158333,0.1,11,0,6.23,29,0,27
8/24/2020,2020,8,24,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021588,0.037000000000000005,10,34,0.195833,0.3,6,3,-0.256522,-0.2,0,0,10.608696,27.8,2,25
8/27/2020,2020,8,27,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.0275,0.041,12,38,0.2,0.2,15,2,0.109091,1,18,1,3.828571,8.7,18,8
8/28/2020,2020,8,28,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.009,0.013,13,12,0.10625,0.2,13,2,0.13333299999999998,0.7,21,0,6.5764710000000015,14.3,21,13
8/29/2020,2020,8,29,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014941,0.023,9,21,0.125,0.2,7,2,0.127273,0.6,17,0,7.429167,14.2,19,13
8/30/2020,2020,8,30,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.017529,0.023,9,21,0.1,0.1,0,1,-0.1125,1.7,20,1,5.936364,12.9,3,11
8/31/2020,2020,8,31,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.013588,0.018000000000000002,9,17,0.145833,0.2,8,2,-0.066667,1.1,18,1,5.9125,8.9,5,8
9/1/2020,2020,9,1,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014059,0.019,10,18,0.1,0.1,0,1,-0.025,0.4,20,0,6.604167,13.6,7,12
9/2/2020,2020,9,2,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.010235,0.014,8,13,0.1,0.1,0,1,0.1,0.6,3,0,6.329167,10.8,6,9
9/3/2020,2020,9,3,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.015765,0.023,10,21,0.120833,0.2,9,2,-0.116667,0.3,2,0,6.925,12.2,6,11
9/4/2020,2020,9,4,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014,0.018000000000000002,8,17,0.145833,0.2,7,2,-0.104167,1.7,0,1,7.2,13.9,7,12
9/5/2020,2020,9,5,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024765,0.038,10,35,0.183333,0.2,0,2,-0.090909,0,7,0,5.604167,8.5,7,8
9/6/2020,2020,9,6,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.028235000000000007,0.05,9,46,0.2125,0.3,21,3,0.15,1.5,6,1,7.125,19.1,17,18
9/7/2020,2020,9,7,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.029471,0.032,10,30,0.379167,0.6,6,7,0.291304,0.9,5,0,11.513636,24.9,7,23
9/8/2020,2020,9,8,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.024529,0.029,9,27,0.1875,0.2,0,2,0.0625,0.3,4,0,10.911111,18,7,17
9/9/2020,2020,9,9,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.020706,0.027000000000000003,10,25,0.158333,0.2,0,2,0.08,0.6,13,0,9.104167,15.6,6,14
9/10/2020,2020,9,10,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.014294,0.024,10,22,0.195833,0.3,11,3,0.091667,0.4,8,0,13.647368,25.3,19,24
9/11/2020,2020,9,11,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.022412,0.038,10,35,0.225,0.3,18,3,-0.086364,0.2,9,0,8.87619,20.3,18,19
9/12/2020,2020,9,12,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.026118,0.037000000000000005,9,34,0.2125,0.3,0,3,-0.272727,-0.2,7,0,5.3333330000000005,9.5,4,8
9/13/2020,2020,9,13,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.018412,0.025,9,23,0.145833,0.2,0,2,-0.316667,-0.1,20,0,3.4,3.4,0,3
9/14/2020,2020,9,14,9525 1/2 Clinton Dr,Texas,Harris,Houston,0.021,0.025,10,23,0.13333299999999998,0.2,0,2,-0.275,0,20,0,5.6,8.5,18,8
